x,y
195,216
252,109
231,148
360,140
129,102
484,366
523,322
321,372
336,302
226,286
264,133
251,180
176,103
531,947
477,920
319,925
155,885
459,538
534,573
335,664
297,666
333,354
363,384
242,432
372,652
349,588
329,610
248,623
363,713
322,726
177,928
79,473
104,470
182,233
210,172
226,130
951,884
873,855
644,483
303,648
582,591
626,607
686,586
681,463
224,289
235,276
248,272
421,248
108,175
224,154
272,146
146,156
123,143
393,420
486,520
256,744
206,768
467,442
587,353
914,237
187,774
229,199
122,181
153,131
495,527
67,183
138,119
178,303
223,705
221,553
74,408
39,60
673,942
555,565
51,290
63,252
50,295
107,331
463,589
327,692
303,938
106,234
259,112
257,53
326,64
162,135
423,394
380,419
365,333
678,360
677,223
656,273
454,543
444,493
476,562
639,128
349,92
342,95
283,52
288,74
61,109
237,278
214,237
240,249
147,307
104,54
324,616
252,557
317,717
354,591
329,513
450,519
285,700
267,717
221,718
251,668
170,512
420,100
403,77
354,155
50,66
51,40
578,556
569,576
619,509
634,668
442,683
472,61
434,51
329,106
50,259
265,652
589,585
603,634
679,622
109,315
214,726
832,866
857,863
828,919
893,933
877,881
826,924
332,617
576,584
959,961
878,893
927,859
587,359
592,364
322,613
413,589
406,574
498,681
369,413
56,44
133,126
183,175
534,841
832,876
356,146
257,632
301,666
186,521
510,356
81,709
690,369
601,581
388,642
560,477
258,199
419,298
158,118
162,517
188,437
227,616
240,715
699,170
810,174
641,57
329,279
205,263
303,118
283,73
282,176
381,103
26,56
137,50
325,676
436,641
333,605
362,514
269,502
345,136
327,498
332,445
322,465
193,178
126,129
134,93
318,720
612,562
632,582
611,600
619,667
636,665
447,420
423,680
500,603
581,426
592,453
591,433
484,550
449,543
355,534
510,479
405,353
343,409
595,609
718,750
329,667
334,530
329,411
323,452
384,412
199,92
255,105
164,123
154,90
95,139
194,909
208,806
823,811
850,817
785,818
833,773
740,756
545,964
317,697
760,525
687,937
688,927
753,953
41,267
58,245
198,174
957,307
936,559
280,886
76,391
940,218
396,94
620,55
176,164
148,42
132,142
155,112
125,169
133,43
102,66
531,571
401,364
244,269
278,202
61,538
382,643
388,576
328,342
289,349
134,98
334,724
319,612
591,85
635,115
540,106
535,663
496,658
543,667
550,696
442,602
307,685
234,568
296,403
59,29
67,28
47,33
565,460
435,487
430,472
502,477
260,153
174,62
448,925
184,62
115,81
174,48
125,58
65,93
48,88
87,50
307,477
465,621
676,473
314,521
348,650
314,530
350,584
360,727
747,136
670,106
618,272
491,220
60,453
317,511
47,256
175,221
166,118
493,544
334,419
192,918
177,872
353,722
489,319
472,208
615,567
52,420
453,645
512,398
287,694
65,321
101,270
119,772
555,700
63,677
798,225
330,509
323,580
372,590
245,692
243,637
375,55
890,754
861,700
752,924
949,833
332,695
820,920
748,947
765,910
782,388
584,350
446,526
348,353
283,311
378,340
171,111
161,121
164,71
157,83
482,908
419,441
557,563
555,556
506,499
530,457
368,630
485,564
157,510
273,531
492,336
288,662
286,96
303,106
236,127
186,40
927,570
343,686
524,522
648,416
857,881
869,908
694,467
691,705
719,881
726,964
701,954
740,961
364,715
452,108
349,640
332,639
337,597
524,556
950,718
164,60
470,266
266,189
94,170
151,161
441,633
837,889
653,764
656,695
741,789
862,796
428,152
491,508
496,626
199,674
168,655
139,647
58,661
378,644
408,430
155,245
135,201
129,121
130,85
242,577
354,689
314,453
120,295
188,220
131,188
86,162
343,783
702,653
607,553
594,869
614,411
662,322
569,515
959,296
633,231
243,615
251,638
225,623
126,245
111,261
89,169
95,404
362,339
234,626
243,599
351,533
367,731
938,241
949,672
266,108
186,41
442,464
546,543
588,723
231,605
162,375
114,314
676,939
692,888
714,860
884,885
467,332
498,234
441,198
431,328
907,767
848,842
824,860
480,456
462,67
425,589
329,565
308,103
306,66
348,64
57,127
87,42
51,611
63,569
347,651
194,320
54,434
180,121
80,555
713,744
720,751
674,379
885,960
333,569
282,287
849,381
488,240
574,164
199,131
118,75
212,628
235,530
691,958
315,702
373,624
437,593
433,422
309,684
337,708
435,758
421,394
260,247
253,204
270,68
256,85
109,41
154,304
95,379
80,131
88,86
242,639
327,495
309,476
434,457
58,404
55,287
104,196
174,152
509,755
390,783
330,573
403,586
149,647
316,323
323,97
849,443
231,111
131,38
279,282
324,183
230,201
40,139
74,393
56,238
99,179
286,141
172,78
792,514
783,521
810,496
550,495
760,671
910,618
564,247
535,438
566,503
402,479
266,716
317,538
347,662
338,667
314,546
59,511
81,217
145,105
395,634
726,970
814,206
259,160
186,162
99,88
565,141
223,190
283,180
330,330
197,130
108,138
105,145
109,146
94,140
672,228
362,333
291,668
549,469
157,150
785,768
712,755
641,787
944,506
713,715
468,630
892,671
857,162
522,157
122,226
99,180
54,562
893,518
587,685
593,560
597,422
466,471
488,422
441,429
435,453
423,454
331,496
483,611
898,591
924,950
963,734
702,369
742,892
585,826
119,511
868,796
880,927
941,803
883,782
829,801
701,541
686,695
658,693
730,704
463,482
463,480
484,421
456,435
778,580
774,290
856,857
952,674
948,653
882,658
258,670
324,562
434,546
278,781
522,469
460,541
392,577
430,558
629,434
617,434
530,433
158,93
367,366
196,189
253,146
208,107
149,93
154,79
389,447
376,402
465,514
430,407
383,431
477,467
417,449
703,731
575,576
569,574
545,492
318,653
410,602
