x,y
384,403
916,790
285,690
216,631
245,599
238,557
540,840
104,159
331,678
251,615
244,649
531,963
757,245
792,279
475,254
358,353
355,385
361,325
386,343
355,777
371,595
221,572
251,576
316,573
158,578
327,404
537,68
342,351
256,539
182,519
552,688
466,622
468,435
361,416
71,145
241,272
771,364
843,113
97,388
598,517
518,464
604,171
578,469
615,589
615,647
584,262
239,257
438,412
100,403
132,103
113,433
566,483
492,494
292,284
97,140
108,72
706,323
700,325
699,515
620,653
327,722
374,350
367,653
291,682
102,560
343,590
322,454
434,552
506,583
500,434
483,253
503,221
123,91
437,565
381,525
420,338
573,542
491,356
911,875
308,126
349,100
552,519
215,118
69,75
303,563
255,537
110,680
612,858
587,888
316,913
351,903
317,837
686,374
696,362
722,392
812,235
575,791
401,282
675,472
211,542
557,452
707,385
441,636
355,596
705,381
681,383
487,310
701,321
105,413
535,328
165,83
103,84
119,135
144,70
319,422
298,342
327,329
350,609
709,326
770,306
840,206
876,124
908,872
537,505
546,377
872,903
785,736
327,543
241,751
247,635
285,627
282,198
320,662
302,625
263,784
247,502
293,247
263,169
271,184
244,159
239,134
204,144
221,159
423,125
362,346
274,249
52,326
40,281
115,180
82,133
878,674
899,694
847,830
830,922
914,831
929,911
108,784
274,707
535,909
527,477
877,811
712,327
120,678
172,457
481,478
443,639
605,623
352,320
401,416
375,350
322,268
341,258
695,487
752,385
880,234
938,393
958,302
313,714
326,686
308,711
276,660
491,476
542,405
441,216
466,196
87,47
673,435
681,412
657,291
153,810
198,250
177,204
274,210
164,106
185,127
478,195
635,128
539,137
689,90
461,321
205,355
317,737
289,690
203,546
361,718
135,161
903,434
347,314
360,333
377,412
287,216
92,410
134,273
74,271
83,260
54,281
586,442
534,497
542,586
416,466
69,533
486,680
525,646
271,406
248,623
248,615
118,189
592,589
524,554
532,514
615,404
775,347
836,219
656,362
903,273
862,454
268,48
277,60
199,90
138,89
309,645
347,663
316,93
111,87
575,448
352,642
385,609
755,312
748,334
858,817
741,892
361,709
485,89
472,113
325,585
271,194
289,155
99,173
765,282
416,277
460,515
610,503
294,491
313,619
522,160
364,112
231,102
222,110
78,67
474,440
927,647
320,791
207,785
250,623
457,552
438,482
242,274
166,224
153,234
155,212
25,13
916,518
209,551
417,699
419,662
232,630
109,80
941,678
923,958
366,654
238,627
573,469
424,741
573,596
526,494
529,497
372,402
681,348
442,535
329,387
703,356
707,375
485,89
129,516
321,714
293,680
427,701
385,760
156,315
167,671
510,176
213,611
252,536
280,662
186,523
791,896
288,124
76,150
133,201
158,168
82,158
66,36
440,467
177,387
453,487
310,690
289,662
296,284
785,392
689,370
692,368
586,244
477,176
93,502
939,319
86,857
74,498
75,504
85,365
203,519
189,452
208,83
207,72
167,143
138,96
68,198
900,841
374,410
392,392
308,330
355,778
321,432
320,458
313,460
311,468
244,191
933,208
327,683
346,747
120,886
311,615
261,673
238,677
732,672
336,526
524,357
546,543
484,350
583,367
497,253
619,234
568,194
615,260
643,909
803,939
531,700
597,698
530,658
666,785
700,748
372,855
230,906
715,374
759,323
794,305
790,326
932,241
931,397
299,624
426,592
312,519
343,578
291,681
253,663
257,652
328,601
626,381
835,559
335,609
160,876
546,383
179,370
348,938
207,485
76,320
275,135
47,125
127,125
302,76
63,295
232,219
218,206
140,158
44,47
304,485
605,679
431,679
575,616
761,725
632,762
746,724
703,300
846,712
729,340
947,393
293,818
283,830
560,446
567,416
592,357
351,619
345,643
288,114
239,185
565,696
342,692
333,712
581,74
523,171
310,490
36,252
291,62
522,417
575,354
624,395
576,425
343,404
274,703
169,934
171,914
211,248
158,236
286,295
760,269
763,319
767,343
805,358
695,521
653,474
666,436
415,585
157,158
483,320
968,799
567,695
795,549
966,705
294,939
421,634
390,635
701,337
757,382
515,545
316,543
362,71
344,115
310,119
347,55
293,182
96,597
488,911
543,502
501,410
443,469
487,658
758,723
637,234
670,408
272,650
212,514
453,455
164,111
100,71
807,73
399,596
424,562
510,507
520,604
259,723
468,563
464,476
89,133
572,110
609,69
588,106
593,376
420,706
677,352
666,295
690,311
667,309
676,358
976,937
472,537
667,364
764,286
842,344
805,264
430,55
472,52
425,67
369,616
423,725
382,602
320,643
121,662
363,777
109,275
695,703
674,598
612,565
613,570
505,213
520,206
518,219
369,107
341,599
240,621
381,615
585,530
380,435
979,984
400,342
221,626
408,581
434,653
485,655
233,220
109,62
349,52
313,56
166,101
132,118
383,584
790,742
948,806
424,688
326,634
245,599
241,575
578,416
513,533
439,583
514,406
522,396
580,464
741,731
437,485
420,390
445,448
469,375
428,470
640,640
720,396
684,462
288,625
246,743
343,838
225,102
52,552
754,63
327,368
400,337
345,309
280,304
338,306
666,369
679,376
699,479
449,535
700,602
589,665
327,561
332,632
228,572
678,672
792,489
611,371
801,969
861,870
410,937
550,466
665,366
667,386
680,435
598,435
301,645
300,628
143,508
675,300
932,663
303,624
953,655
351,658
340,621
258,635
724,671
779,908
717,835
739,875
776,871
808,173
614,78
411,450
659,57
254,653
333,683
278,661
235,608
127,284
109,73
931,856
339,318
326,298
328,53
149,110
44,59
500,506
361,394
538,637
238,650
221,708
817,391
782,123
813,110
155,262
253,49
128,230
229,293
373,245
158,122
91,56
582,621
424,901
356,921
317,621
728,316
513,675
968,919
922,581
963,331
429,596
609,744
726,688
684,633
708,672
596,593
599,387
422,407
120,198
131,174
166,116
304,636
319,536
331,449
281,529
157,514
316,623
316,544
523,399
325,790
72,322
135,106
80,42
78,53
510,339
514,85
819,330
800,211
540,58
276,646
313,682
344,581
563,548
549,448
439,600
256,723
541,499
515,398
322,289
251,207
180,44
230,117
258,108
611,165
616,524
664,472
588,280
301,662
356,686
220,537
300,42
156,130
591,388
688,468
471,466
215,775
269,660
119,723
226,569
103,605
287,60
184,147
118,40
114,41
377,592
402,586
427,555
377,595
435,546
419,576
616,513
599,427
938,914
681,626
634,595
634,404
872,503
408,88
752,266
836,349
121,725
232,60
241,587
190,428
180,344
107,76
683,529
615,499
746,869
459,662
888,926
812,895
871,863
169,133
238,109
102,63
138,59
322,726
251,637
306,628
645,823
909,692
940,680
918,684
922,691
933,947
877,883
249,599
415,676
637,480
580,398
579,395
580,382
610,912
579,938
329,388
316,416
188,55
86,144
58,206
71,137
549,338
284,919
356,606
284,657
335,627
328,653
393,644
566,387
209,607
311,680
336,626
323,505
211,95
262,126
655,368
535,454
