x,y
2017,716,118
2017,182,797
2017,592,267
2017,645,302
2017,870,115
2017,771,384
2017,728,347
2017,506,459
2017,412,465
2017,442,439
2017,128,804
2017,432,825
2017,527,691
2017,587,715
2017,826,121
2017,48,459
2017,759,387
2017,232,723
2017,125,768
2017,768,85
2017,692,66
2017,729,68
2017,199,936
2017,562,416
2017,687,70
2017,717,58
2017,296,896
2017,560,161
2017,900,451
2017,959,598
2017,773,104
2017,576,336
2017,54,706
2017,670,56
2017,849,95
2017,453,215
2017,509,159
2017,700,75
2017,643,689
2017,133,799
2017,762,109
2017,149,821
2017,191,868
2017,441,470
2017,431,435
2017,416,418
2017,498,535
