x,y
2017,281,954
2017,215,796
2017,186,776
2017,413,724
2017,328,804
2017,898,202
2017,885,212
2017,866,163
2017,950,407
2017,927,443
2017,959,428
2017,371,962
2017,186,874
2017,268,949
2017,580,401
2017,570,576
2017,523,505
2017,338,720
2017,444,643
2017,461,525
2017,260,789
2017,227,900
2017,552,583
2017,263,931
2017,542,549
2017,929,240
2017,247,762
2017,804,81
2017,125,776
2017,500,486
2017,536,506
2017,416,497
2017,581,582
2017,84,798
2017,269,786
2017,536,545
2017,492,425
2017,688,465
2017,752,155
2017,944,485
2017,944,247
2017,97,788
2017,92,840
2017,238,760
2017,187,780
2017,222,932
2017,907,207
2017,349,955
2017,721,368
2017,587,611
2017,894,243
2017,912,253
2017,599,713
2017,696,686
2017,277,950
2017,242,919
2017,192,817
2017,275,792
2017,81,851
2017,274,941
2017,165,866
2017,961,450
2017,934,449
2017,921,456
2017,160,814
2017,332,832
2017,575,573
2017,129,786
2017,554,546
2017,213,933
2017,323,428
2017,604,559
2017,366,586
2017,795,74
2017,185,867
2017,356,837
2017,269,934
2017,549,351
2017,410,719
2017,126,534
2017,139,675
2017,688,380
2017,625,376
2017,642,592
2017,362,646
2017,380,618
2017,848,170
2017,952,436
2017,884,207
2017,877,143
2017,561,513
2017,525,565
2017,481,667
2017,845,158
2017,106,682
2017,309,824
2017,540,528
2017,932,439
2017,961,445
2017,852,419
2017,181,875
2017,248,938
2017,272,925
2017,305,937
2017,478,493
2017,615,608
2017,565,559
2017,952,281
2017,619,435
2017,931,319
2017,962,327
2017,524,396
2017,587,550
2017,721,219
2017,387,963
2017,653,81
2017,443,562
2017,314,950
2017,551,598
2017,854,158
2017,723,57
2017,934,245
2017,936,280
2017,961,436
2017,832,158
2017,962,343
2017,558,558
2017,593,511
2017,581,557
2017,698,455
2017,615,652
2017,265,882
2017,369,945
2017,337,898
2017,301,958
2017,919,168
2017,890,152
2017,412,511
2017,797,132
2017,63,756
2017,904,418
2017,958,332
2017,196,900
2017,573,325
2017,487,213
2017,548,499
2017,901,254
2017,641,590
2017,834,130
2017,892,198
2017,551,902
2017,383,627
2017,309,262
2017,451,627
2017,84,784
2017,493,494
2017,892,207
2017,243,945
2017,123,845
2017,251,955
2017,245,924
2017,603,905
2017,683,415
2017,575,516
2017,927,226
2017,283,854
2017,290,959
2017,566,445
2017,563,510
2017,642,477
2017,505,456
2017,912,329
2017,893,278
2017,317,949
2017,364,949
2017,587,574
2017,846,100
2017,418,499
2017,617,681
2017,479,482
2017,224,944
2017,902,229
2017,591,454
2017,535,549
2017,689,591
2017,424,711
2017,527,532
2017,194,811
2017,301,932
2017,354,534
2017,780,406
2017,729,160
2017,555,237
2017,422,496
2017,813,116
2017,244,891
2017,406,505
2017,941,232
2017,954,332
2017,923,281
2017,571,538
2017,343,898
2017,206,898
2017,238,746
2017,268,908
2017,163,866
2017,794,209
2017,649,428
2017,949,243
2017,281,922
2017,237,905
2017,511,912
2017,156,868
2017,286,933
2017,274,946
2017,892,303
2017,965,311
2017,956,362
2017,369,858
2017,869,166
2017,237,800
2017,959,297
2017,939,534
2017,734,64
2017,590,592
2017,800,74
2017,803,140
2017,378,853
2017,959,311
2017,933,390
2017,750,132
2017,607,602
2017,66,751
2017,819,474
2017,525,797
2017,391,958
2017,939,252
2017,824,319
2017,783,417
2017,752,702
2017,950,291
2017,921,329
2017,337,952
2017,240,935
2017,114,898
2017,897,281
2017,331,631
2017,374,522
2017,536,514
2017,867,203
2017,954,510
2017,943,342
2017,930,284
2017,576,451
2017,199,905
2017,445,436
2017,921,190
2017,621,150
2017,943,251
2017,690,349
2017,688,348
2017,941,266
2017,252,579
2017,589,314
2017,225,882
2017,448,480
2017,143,910
2017,404,865
2017,533,364
2017,310,545
2017,200,641
2017,607,591
2017,547,567
2017,572,536
2017,402,708
2017,801,92
2017,173,845
2017,261,939
2017,316,805
2017,767,318
2017,544,493
2017,944,249
2017,610,559
2017,278,957
2017,501,806
2017,530,803
2017,926,329
2017,423,727
2017,286,800
2017,232,945
2017,865,334
2017,504,468
2017,540,427
2017,962,335
2017,183,880
2017,903,187
2017,274,955
2017,547,569
2017,950,269
2017,916,294
